giorno,mese,anno,stagione,animale,Altacq,quadr,dist,bosco,tmina,tmaxa,tmeda,tminr,tmaxr,tmediar,deltmin,deltmac,deltmed,altcmin,altcmax,altcmed,delqmed,delqmax,delqmin,oreluce,activore
7,4,2010,2,5999,950,45,1,2,5.2,15.9,10.6,11,30,17.9,5.8,14.1,7.3,3,3,3,1,1,1,13.03,14
8,4,2010,2,5999,950,46,1,3,4.3,15.3,9.8,13,32,19.7,8.7,16.7,9.9,3,3,3,1,1,1,13.06,22
9,4,2010,2,5999,950,46,1,3,5.3,15.7,10.5,12,33,19.0,6.7,17.3,8.5,3,3,3,1,1,1,13.08,8
10,4,2010,2,5999,950,,2,2,8.3,16,12.2,10,29,18.4,1.7,13.0,6.2,3,3,3,1,1,1,13.11,2
11,4,2010,2,5999,950,45,1,2,0.3,10,5.2,5,22,11.9,4.7,12.0,6.7,3,3,3,1,1,1,13.15,22
12,4,2010,2,5999,950,35,1,2,0.1,8.5,4.3,10,25,15.7,9.9,16.5,11.4,3,3,3,1,1,1,13.18,10
13,4,2010,2,5999,950,45,1,2,1.5,6.9,4.2,11,21,14.3,9.5,14.1,10.1,3,3,3,1,1,1,13.20,8
14,4,2010,2,5999,950,45,1,3,3.7,9.1,6.4,11,28,16.0,7.3,18.9,9.6,3,3,3,1,1,1,13.23,16
15,4,2010,2,5999,950,45,1,2,3.9,11.9,7.9,10,25,15.6,6.1,13.1,7.7,3,3,3,1,1,1,13.27,12
16,4,2010,2,5999,950,45,1,2,5,12.4,8.7,13,26,17.1,8.0,13.6,8.4,3,3,3,1,1,1,13.30,16
17,4,2010,2,5999,950,45,1,2,4.1,6.6,5.4,11,17,14.6,6.9,10.4,9.2,3,3,3,1,1,1,13.32,18
18,4,2010,2,5999,950,45,1,2,3.1,11.2,7.2,13,22,16.0,9.9,10.8,8.8,3,3,3,1,2,1,13.35,10
19,4,2010,2,5999,950,45,1,2,5.2,13.2,9.2,12,30,17.3,6.8,16.8,8.1,3,3,3,1,1,1,13.37,14
20,4,2010,2,5999,950,45,1,2,7.1,14.2,10.7,12,29,19.1,4.9,14.8,8.4,3,3,3,1,2,1,13.41,22
21,4,2010,2,5999,950,45,1,2,5.7,11.4,8.6,13,25,16.8,7.3,13.6,8.2,3,3,3,1,2,1,13.44,0
22,4,2010,2,5999,950,44,1,2,7.2,14.8,11,15,29,20.0,7.8,14.2,9.0,3,3,3,1,1,1,13.46,0
23,4,2010,2,5999,950,45,1,2,7.2,10.4,8.8,13,18,15.4,5.8,7.6,6.6,3,3,3,1,1,1,13.49,12
24,4,2010,2,5999,950,45,1,3,7.5,9.7,8.6,14,21,16.6,6.5,11.3,8.0,3,3,3,1,1,1,13.52,0
25,4,2010,2,5999,950,44,1,3,8.1,16.4,12.3,13,28,19.6,4.9,11.6,7.3,3,3,3,1,2,1,13.55,0
26,4,2010,2,5999,950,45,1,2,9.4,19.3,14.4,17,26,21.2,7.6,6.7,6.8,3,3,3,1,1,1,13.58,0
27,4,2010,2,5999,950,45,1,2,10.5,17.7,14.1,16,26,20.2,5.5,8.3,6.1,3,3,3,1,1,1,14.00,12
28,4,2010,2,5999,950,44,1,3,9.7,19.5,14.6,17,28,21.8,7.3,8.5,7.2,3,3,3,1,2,1,14.03,14
29,4,2010,2,5999,950,44,1,3,11.7,19.4,15.6,15,37,22.6,3.3,17.6,7.0,3,3,3,1,2,1,14.05,6
30,4,2010,2,5999,950,44,1,3,11.2,17.1,14.2,17,26,20.5,5.8,8.9,6.3,3,3,3,1,2,1,14.09,16
1,5,2010,2,5999,950,44,1,3,8.9,16.2,12.6,16,28,19.7,7.1,11.8,7.1,3,3,3,1,1,1,14.11,4
2,5,2010,2,5999,950,63,1,3,8.9,11.1,10,15,19,17.0,6.1,7.9,7.0,3,3,2,1,1,2,14.13,16
3,5,2010,2,5999,950,62,2,3,9.2,13.6,11.4,18,30,21.5,8.8,16.4,10.1,2,3,2,2,1,2,14.16,16
4,5,2010,2,5999,950,44,1,3,9,12,10.5,14,20,16.9,5.0,8.0,6.4,3,3,3,1,1,1,14.18,0
5,5,2010,2,5999,950,44,1,3,6.4,11.5,9,14,19,16.7,7.6,7.5,7.7,3,3,3,1,2,1,14.22,8
6,5,2010,2,5999,950,45,1,3,4.1,6.4,5.3,9,15,12.0,4.9,8.6,6.7,3,3,3,1,2,1,14.24,0
7,5,2010,2,5999,950,45,1,2,4.3,9,6.7,13,21,16.6,8.7,12.0,9.9,3,3,3,1,1,1,14.26,10
8,5,2010,2,5999,950,44,1,3,5.5,9.1,7.3,14,19,16.1,8.5,9.9,8.8,3,3,3,1,2,1,14.29,16
9,5,2010,2,5999,950,44,1,3,6.3,11.7,9,14,20,16.8,7.7,8.3,7.8,3,3,3,1,2,1,,12
10,5,2010,2,5999,950,44,1,3,8.1,13.7,10.9,14,21,17.3,5.9,7.3,6.4,3,3,3,1,2,1,14.33,16
11,5,2010,2,5999,950,,2,2,10.2,11.2,10.7,15,22,17.2,4.8,10.8,6.5,3,3,3,1,2,1,14.35,18
12,5,2010,2,5999,950,54,1,3,8.9,12.2,10.6,15,19,17.6,6.1,6.8,7.0,3,3,3,1,2,1,14.38,0
13,5,2010,2,5999,950,63,1,3,7.5,12,9.8,14,22,17.3,6.5,10.0,7.5,3,3,3,1,1,1,14.41,16
14,5,2010,2,5999,950,45,1,2,6.9,11.7,9.3,14,20,17.0,7.1,8.3,7.7,3,3,3,1,2,1,14.43,4
15,5,2010,2,5999,950,45,1,2,5.9,8.7,7.3,10,16,13.2,4.1,7.3,5.9,3,3,3,1,2,1,14.45,14
16,5,2010,2,5999,950,44,1,3,5.5,11.8,8.7,13,21,16.5,7.5,9.2,7.8,3,3,3,1,2,1,14.47,4
17,5,2010,2,5999,950,44,1,3,7.6,15.1,11.4,16,26,19.0,8.4,10.9,7.6,3,3,3,1,2,1,14.49,10
18,5,2010,2,5999,950,44,1,3,9,16.2,12.6,14,26,19.5,5.0,9.8,6.9,3,3,3,1,2,1,14.51,0
19,5,2010,2,5999,950,44,1,3,6.3,11.9,9.1,12,21,16.0,5.7,9.1,6.9,3,3,3,1,2,1,14.53,16
20,5,2010,2,5999,950,44,1,3,5.9,15.8,10.9,15,29,19.0,9.1,13.2,8.1,3,3,3,1,2,1,14.55,16
21,5,2010,2,5999,950,45,1,2,7.5,18.5,13,15,28,20.0,7.5,9.5,7.0,3,3,3,1,2,1,14.57,0
22,5,2010,2,5999,950,44,1,3,11.2,19.5,15.4,18,25,21.0,6.8,5.5,5.6,3,3,3,1,2,1,14.59,12
23,5,2010,2,5999,950,63,1,3,11.9,19.1,15.5,18,23,20.5,6.1,3.9,5.0,3,3,3,1,1,1,15.01,12
24,5,2010,2,5999,950,63,1,3,14,20.6,17.3,18,37,24.5,4.0,16.4,7.2,3,3,2,1,1,2,15.02,18
25,5,2010,2,5999,950,54,1,3,11.6,17.7,14.7,17,26,21.2,5.4,8.3,6.5,3,3,3,1,1,1,15.04,14
26,5,2010,2,5999,950,45,1,3,10.5,18.3,14.4,18,31,20.9,7.5,12.7,6.5,3,3,3,1,1,1,15.06,0
27,5,2010,2,5999,950,,2,2,10.1,16,13.1,16,20,18.7,5.9,4.0,5.6,3,3,3,1,1,1,15.08,6
28,5,2010,2,5999,950,54,1,3,10.2,17.7,14,18,24,20.2,7.8,6.3,6.2,3,3,3,1,1,1,15.09,2
29,5,2010,2,5999,950,54,1,3,11,18.9,15,16,27,20.7,5.0,8.1,5.7,3,3,3,1,2,1,15.11,20
30,5,2010,2,5999,950,63,1,3,10.5,16.7,13.6,18,21,19.6,7.5,4.3,6.0,3,3,3,1,1,1,15.13,4
31,5,2010,2,5999,950,63,1,3,11.9,19.6,15.8,16,33,21.8,4.1,13.4,6.0,2,3,2,2,1,2,15.14,22
1,6,2010,3,5999,950,54,1,1,10.2,18.5,14.4,16,39,22.3,5.8,20.5,7.9,3,3,3,1,1,1,15.16,2
2,6,2010,3,5999,950,54,1,2,10.9,17.4,14.2,16,22,19.6,5.1,4.6,5.4,3,3,3,1,1,1,15.16,0
3,6,2010,3,5999,950,54,1,2,9.8,17.6,13.7,13,34,20.6,3.2,16.4,6.9,3,3,3,1,1,1,15.18,18
4,6,2010,3,5999,950,54,1,1,9.2,21.3,15.3,15,41,23.8,5.8,19.7,8.5,3,3,3,1,1,1,15.19,6
5,6,2010,3,5999,950,54,1,2,15.2,22.4,18.8,17,25,21.5,1.8,2.6,2.7,3,3,3,1,1,1,15.21,22
6,6,2010,3,5999,950,54,1,2,15.8,22.8,19.3,18,34,24.2,2.2,11.2,4.9,3,3,3,1,1,1,15.21,0
7,6,2010,3,5999,950,54,1,2,14.6,19,16.8,16,25,20.7,1.4,6.0,3.9,3,3,3,1,1,1,15.22,8
8,6,2010,3,5999,950,54,1,1,14.5,20.9,17.7,18,37,24.4,3.5,16.1,6.7,3,3,3,1,1,1,15.24,8
9,6,2010,3,5999,950,54,1,1,14.8,23,18.9,20,35,25.3,5.2,12.0,6.4,3,3,3,1,1,1,15.24,22
10,6,2010,3,5999,950,54,1,1,17.1,24,20.6,19,36,24.6,1.9,12.0,4.0,3,3,3,1,1,1,15.25,14
11,6,2010,3,5999,950,54,1,2,16.5,24.6,20.6,19,39,25.6,2.5,14.4,5.0,3,3,3,1,1,1,15.25,20
12,6,2010,3,5999,950,54,1,1,13.8,22,17.9,18,34,23.8,4.2,12.0,5.9,3,3,3,1,1,1,15.26,0
13,6,2010,3,5999,950,54,1,1,13.4,19.8,16.6,19,30,22.5,5.6,10.2,5.9,3,3,3,1,1,1,15.26,6
14,6,2010,3,5999,950,54,1,1,11.1,19.9,15.5,17,33,23.6,5.9,13.1,8.1,3,3,3,1,1,1,15.28,4
15,6,2010,3,5999,950,54,1,2,13.5,18.7,16.1,18,32,22.7,4.5,13.3,6.6,3,3,3,1,1,1,15.28,22
16,6,2010,3,5999,950,54,1,2,12.4,16.1,14.3,18,34,21.7,5.6,17.9,7.4,3,3,3,1,1,1,15.29,20
17,6,2010,3,5999,950,54,1,1,11.3,15.7,13.5,17,29,20.5,5.7,13.3,7.0,3,3,3,1,1,1,15.29,6
18,6,2010,3,5999,950,54,1,1,10.1,16.2,13.2,16,27,21.0,5.9,10.8,7.8,3,3,3,1,1,1,15.28,12
19,6,2010,3,5999,950,54,1,1,11.1,13.7,12.4,17,31,19.8,5.9,17.3,7.4,3,3,3,1,1,1,15.29,22
20,6,2010,3,5999,950,54,1,1,9.2,13,11.1,16,29,19.3,6.8,16.0,8.2,3,3,3,1,1,1,15.29,2
21,6,2010,3,5999,950,54,1,1,8.7,9.3,9,15,23,19.0,6.3,13.7,10.0,3,3,3,1,1,1,15.29,12
22,6,2010,3,5999,950,54,1,2,10.2,14,12.1,16,32,21.6,5.8,18.0,9.5,3,3,3,1,1,1,15.29,4
23,6,2010,3,5999,950,54,1,1,12,18.3,15.2,18,29,22.0,6.0,10.7,6.8,3,3,3,1,1,1,15.29,0
24,6,2010,3,5999,950,54,1,2,12.3,20.7,16.5,18,33,23.8,5.7,12.3,7.3,3,3,3,1,1,1,15.29,8
25,6,2010,3,5999,950,54,1,1,14,20.3,17.2,18,33,23.7,4.0,12.7,6.5,3,3,3,1,1,1,15.29,0
26,6,2010,3,5999,950,54,1,1,15.2,22.1,18.7,18,32,23.7,2.8,9.9,5.0,3,3,3,1,1,1,15.29,20
27,6,2010,3,5999,950,54,1,2,16,22.7,19.4,16,37,23.9,0.0,14.3,4.5,3,3,3,1,1,1,15.28,2
28,6,2010,3,5999,950,54,1,1,16,24,20,19,39,25.3,3.0,15.0,5.3,3,3,3,1,1,1,15.28,8
29,6,2010,3,5999,950,54,1,3,16.6,24.2,20.4,21,40,26.0,4.4,15.8,5.6,3,3,3,1,1,1,15.27,14
30,6,2010,3,5999,950,54,1,2,16.5,25.4,21,20,39,26.6,3.5,13.6,5.6,3,3,3,1,1,1,15.27,10
1,7,2010,3,5999,950,54,1,2,17.3,27,22.2,21,34,25.8,3.7,7.0,3.6,3,3,3,1,1,1,15.25,8
2,7,2010,3,5999,950,54,1,2,18.8,26.2,22.5,22,37,27.1,3.2,10.8,4.6,3,3,3,1,1,1,15.25,4
3,7,2010,3,5999,950,54,1,1,19.1,25.9,22.5,22,38,27.5,2.9,12.1,5.0,3,3,3,1,1,1,15.24,20
4,7,2010,3,5999,950,54,1,2,18.6,24.6,21.6,21,33,25.4,2.4,8.4,3.8,3,3,3,1,1,1,15.23,14
5,7,2010,3,5999,950,54,1,2,18.1,24.2,21.2,20,32,25.0,1.9,7.8,3.8,3,3,3,1,1,1,15.22,20
6,7,2010,3,5999,950,54,1,2,18,23.9,21,20,27,23.5,2.0,3.1,2.5,3,3,3,1,1,1,15.21,16
7,7,2010,3,5999,950,45,1,2,15.4,23.2,19.3,20,37,25.1,4.6,13.8,5.8,3,3,3,1,1,1,15.21,12
8,7,2010,3,5999,950,54,1,2,14.8,25.8,20.3,20,32,24.5,5.2,6.2,4.2,3,3,3,1,1,1,15.19,16
9,7,2010,3,5999,950,54,1,3,17.1,27,22.1,22,42,27.0,4.9,15.0,4.9,3,3,3,1,1,1,15.18,8
10,7,2010,3,5999,950,54,1,1,18.6,28.4,23.5,23,33,27.4,4.4,4.6,3.9,3,3,3,1,1,1,15.16,0
11,7,2010,3,5999,950,54,1,1,19.7,27.1,23.4,23,34,27.8,3.3,6.9,4.4,3,3,3,1,1,1,15.16,4
12,7,2010,3,5999,950,54,1,1,19.7,26.2,23,22,33,27.1,2.3,6.8,4.1,3,3,3,1,1,1,15.14,0
13,7,2010,3,5999,950,54,1,1,18.1,23.8,21,20,30,24.9,1.9,6.2,3.9,3,3,3,1,1,1,15.13,12
14,7,2010,3,5999,950,54,1,1,19.7,26.5,23.1,19,37,26.7,-0.7,10.5,3.6,3,3,3,1,1,1,15.11,0
15,7,2010,3,5999,950,54,1,1,19.6,26.6,23.1,21,36,26.3,1.4,9.4,3.2,3,3,3,1,1,1,15.09,20
16,7,2010,3,5999,950,54,1,1,20.3,29,24.7,21,37,27.3,0.7,8.0,2.6,3,3,3,1,1,1,15.08,22
17,7,2010,3,5999,950,54,1,1,18.6,25.2,21.9,21,40,26.7,2.4,14.8,4.8,3,3,3,1,1,1,15.06,16
18,7,2010,3,5999,950,54,1,1,15.6,23.4,19.5,21,37,25.3,5.4,13.6,5.8,3,3,3,1,1,1,15.04,10
19,7,2010,3,5999,950,54,1,1,15,22.9,19,20,31,24.8,5.0,8.1,5.8,3,3,3,1,1,1,15.03,8
20,7,2010,3,5999,950,54,1,2,15.6,26,20.8,21,31,25.7,5.4,5.0,4.9,3,3,3,1,1,1,15.02,4
21,7,2010,3,5999,950,54,1,1,18.1,25.7,21.9,21,35,27.1,2.9,9.3,5.2,3,3,3,1,1,1,15.00,4
22,7,2010,3,5999,950,54,1,1,19.1,26,22.6,20,34,26.5,0.9,8.0,3.9,3,3,3,1,1,1,14.58,14
23,7,2010,3,5999,950,62,2,2,18.2,23.3,20.8,22,35,26.3,3.8,11.7,5.5,3,3,2,1,1,2,14.56,2
24,7,2010,3,5999,950,62,2,2,15.3,23.2,19.3,22,35,27.5,6.7,11.8,8.2,2,2,2,2,2,2,14.54,22
25,7,2010,3,5999,950,62,2,1,13.8,22.8,18.3,20,29,24.8,6.2,6.2,6.5,2,3,2,2,1,2,14.52,14
26,7,2010,3,5999,950,54,1,2,11.7,20.7,16.2,18,29,23.0,6.3,8.3,6.8,3,3,3,1,1,1,14.50,4
27,7,2010,3,5999,950,54,1,2,12.2,18.8,15.5,17,32,21.4,4.8,13.2,5.9,3,3,3,1,1,1,14.48,12
28,7,2010,3,5999,950,54,1,3,14.2,21.3,17.8,17,38,24.1,2.8,16.7,6.3,3,3,3,1,1,1,14.46,18
29,7,2010,3,5999,950,54,1,3,11.1,16.4,13.8,15,28,21.7,3.9,11.6,7.9,3,3,3,1,1,1,14.43,12
30,7,2010,3,5999,950,54,1,3,9.4,18.5,14,16,49,23.4,6.6,30.5,9.4,3,3,3,1,1,1,14.40,2
31,7,2010,3,5999,950,54,1,2,11.2,21.4,16.3,17,41,24.0,5.8,19.6,7.7,3,3,3,1,1,1,14.38,10
1,8,2010,3,5999,950,54,1,1,13.5,23.8,18.7,18,36,24.9,4.5,12.2,6.2,3,3,3,1,1,1,14.36,6
2,8,2010,3,5999,950,54,1,3,17.5,23.3,20.4,19,35,24.4,1.5,11.7,4.0,3,3,3,1,1,1,14.34,18
3,8,2010,3,5999,950,54,1,3,16.5,20.5,18.5,19,36,25.1,2.5,15.5,6.6,3,3,3,1,1,1,14.32,8
4,8,2010,3,5999,950,54,1,2,14.6,21.5,18.1,19,34,23.8,4.4,12.5,5.7,3,3,3,1,1,1,14.29,0
5,8,2010,3,5999,950,54,1,3,10.9,17.4,14.2,14,43,21.3,3.1,25.6,7.1,3,3,3,1,1,1,14.27,12
6,8,2010,3,5999,950,54,1,2,10,19.6,14.8,15,37,22.5,5.0,17.4,7.7,3,3,3,1,1,1,14.25,4
7,8,2010,3,5999,950,54,1,2,14.4,20.8,17.6,17,31,21.3,2.6,10.2,3.7,3,3,3,1,1,1,14.22,14
8,8,2010,3,5999,950,54,1,1,13.9,20.8,17.4,17,29,22.7,3.1,8.2,5.3,3,3,3,1,1,1,14.20,0
9,8,2010,3,5999,950,54,1,1,15.2,19.8,17.5,16,33,23.8,0.8,13.2,6.3,3,3,3,1,1,1,14.16,8
10,8,2010,3,5999,950,54,1,3,15.2,23.5,19.4,18,37,24.5,2.8,13.5,5.1,3,3,3,1,1,1,14.14,14
11,8,2010,3,5999,950,54,1,2,17,23.8,20.4,20,33,24.8,3.0,9.2,4.4,3,3,3,1,1,1,14.12,6
12,8,2010,3,5999,950,54,1,1,15.9,21.8,18.9,19,37,25.6,3.1,15.2,6.7,3,3,3,1,1,1,14.09,10
13,8,2010,3,5999,950,54,1,2,13.1,18.3,15.7,18,36,22.8,4.9,17.7,7.1,3,3,3,1,1,1,14.07,8
14,8,2010,3,5999,950,54,1,3,14.3,16.2,15.3,17,23,19.8,2.7,6.8,4.5,3,3,3,1,1,1,14.04,16
15,8,2010,3,5999,950,54,1,3,13.5,17.6,15.6,19,23,20.5,5.5,5.4,4.9,3,3,3,1,1,1,14.02,0
16,8,2010,3,5999,950,54,1,2,12.6,16.4,14.5,16,27,20.7,3.4,10.6,6.2,3,3,3,1,1,1,13.58,8
17,8,2010,3,5999,950,54,1,3,12.3,18.1,15.2,16,22,19.7,3.7,3.9,4.5,3,3,3,1,2,1,13.55,20
18,8,2010,3,5999,950,54,1,3,13.3,17.3,15.3,17,32,22.8,3.7,14.7,7.5,3,3,3,1,1,1,13.53,16
19,8,2010,3,5999,950,54,1,1,15.2,19,17.1,20,25,22.7,4.8,6.0,5.6,3,3,3,1,1,1,13.50,16
20,8,2010,3,5999,950,54,1,3,16.2,24.6,20.4,19,29,24.1,2.8,4.4,3.7,3,3,3,1,1,1,13.48,0
21,8,2010,3,5999,950,54,1,3,17,23.4,20.2,22,29,24.9,5.0,5.6,4.7,3,3,3,1,1,1,13.45,20
22,8,2010,3,5999,950,54,1,1,16.5,26,21.3,21,29,24.8,4.5,3.0,3.5,3,3,3,1,1,1,13.42,14
23,8,2010,3,5999,950,54,1,,18.3,25.1,21.7,21,32,24.5,2.7,6.9,2.8,3,3,3,1,1,1,13.39,12
24,8,2010,3,5999,950,54,1,3,16,22,19,19,48,26.1,3.0,26.0,7.1,3,3,3,1,1,1,13.36,20
25,8,2010,3,5999,950,54,1,3,17.2,22.9,20.1,18,29,23.5,0.8,6.1,3.4,3,3,3,1,1,1,13.33,14
26,8,2010,3,5999,950,54,1,3,17.1,25.6,21.4,18,33,24.7,0.9,7.4,3.3,3,3,3,1,1,1,13.31,22
27,8,2010,3,5999,950,62,2,2,15.9,21.9,18.9,20,36,24.5,4.1,14.1,5.6,2,2,2,2,1,2,13.28,6
28,8,2010,3,5999,950,62,2,2,15.2,20.8,18,20,33,26.2,4.8,12.2,8.2,2,3,1,2,1,3,13.25,12
29,8,2010,3,5999,950,54,1,2,12.5,19.5,16,16,28,22.0,3.5,8.5,6.0,3,3,3,1,1,1,13.23,2
30,8,2010,3,5999,950,54,1,3,9,17.4,13.2,15,23,18.3,6.0,5.6,5.1,3,3,3,1,1,1,13.19,2
31,8,2010,3,5999,950,54,1,3,8,19,13.5,14,41,22.3,6.0,22.0,8.8,3,3,3,1,1,1,13.16,0
1,9,2010,4,5999,950,54,1,1,11.2,19.2,15.2,17,26,21.4,5.8,6.8,6.2,3,3,3,1,1,1,13.13,6
2,9,2010,4,5999,950,54,1,3,12.3,19.7,16,17,39,24.0,4.7,19.3,8.0,3,3,3,1,1,1,13.10,2
3,9,2010,4,5999,950,54,1,3,12.3,20.7,16.5,18,24,20.9,5.7,3.3,4.4,3,3,3,1,2,1,13.08,8
4,9,2010,4,5999,950,45,1,3,11.9,21.3,16.6,19,26,22.1,7.1,4.7,5.5,3,3,3,1,2,1,13.05,14
5,9,2010,4,5999,950,45,1,3,13.9,20.2,17.1,19,25,21.9,5.1,4.8,4.8,3,3,3,1,2,1,13.02,12
6,9,2010,4,5999,950,45,1,3,12.4,20.2,16.3,18,24,21.4,5.6,3.8,5.1,3,3,3,1,2,1,12.58,22
7,9,2010,4,5999,950,44,1,3,14.6,18.4,16.5,19,22,20.6,4.4,3.6,4.1,3,3,3,1,2,1,12.55,14
8,9,2010,4,5999,950,,2,3,13.5,17.5,15.5,17,26,19.4,3.5,8.5,3.9,3,3,3,1,2,1,12.53,14
9,9,2010,4,5999,950,45,1,3,11.1,16.2,13.7,16,23,19.2,4.9,6.8,5.5,3,3,3,1,2,1,12.50,8
10,9,2010,4,5999,950,45,1,3,9.5,16.1,12.8,16,35,19.4,6.5,18.9,6.6,3,3,3,1,2,1,12.47,14
11,9,2010,4,5999,950,44,1,3,9.8,17.8,13.8,17,23,18.6,7.2,5.2,4.8,3,3,3,1,2,1,12.44,20
12,9,2010,4,5999,950,44,1,3,11.2,20.1,15.7,17,24,20.8,5.8,3.9,5.1,3,3,3,1,2,1,12.41,14
13,9,2010,4,5999,950,44,1,3,9.9,17.4,13.7,13,23,18.5,3.1,5.6,4.8,3,3,3,1,2,1,12.38,12
14,9,2010,4,5999,950,44,1,3,9.8,17.3,13.6,16,23,18.2,6.2,5.7,4.6,3,3,3,1,2,1,12.35,12
15,9,2010,4,5999,950,44,1,3,12.2,18.8,15.5,17,24,19.4,4.8,5.2,3.9,3,3,3,1,2,1,12.32,0
16,9,2010,4,5999,950,44,1,3,13.5,16.9,15.2,17,20,18.3,3.5,3.1,3.1,3,3,3,1,2,1,12.29,10
17,9,2010,4,5999,950,44,1,3,14.3,15.9,15.1,16,20,18.5,1.7,4.1,3.4,3,3,3,1,2,1,12.26,0
18,9,2010,4,5999,950,45,1,3,13.5,17.6,15.6,16,21,18.7,2.5,3.4,3.1,3,3,3,1,2,1,12.23,12
19,9,2010,4,5999,950,45,1,3,9.4,14.3,11.9,14,32,18.0,4.6,17.7,6.1,3,3,3,1,2,1,12.20,10
20,9,2010,4,5999,950,44,1,3,9.3,16.8,13.1,13,29,18.4,3.7,12.2,5.3,3,3,3,2,2,1,12.17,22
21,9,2010,4,5999,950,44,1,3,10.9,18.2,14.6,16,25,19.4,5.1,6.8,4.8,3,3,3,1,2,1,12.14,2
22,9,2010,4,5999,950,44,1,3,11.3,18.4,14.9,17,24,19.8,5.7,5.6,4.9,3,3,3,1,2,1,12.11,0
23,9,2010,4,5999,950,44,1,3,10.4,19,14.7,16,24,19.7,5.6,5.0,5.0,3,3,3,2,2,1,12.08,2
24,9,2010,4,5999,950,44,1,3,12.2,18.5,15.4,17,24,19.7,4.8,5.5,4.3,3,3,3,1,2,1,12.05,16
25,9,2010,4,5999,950,45,1,3,8,15,11.5,15,20,16.7,7.0,5.0,5.2,3,3,3,1,2,1,12.02,0
26,9,2010,4,5999,950,44,1,3,7.7,15.5,11.6,14,19,16.6,6.3,3.5,5.0,3,3,3,1,2,1,11.59,20
27,9,2010,4,5999,950,45,1,2,8.6,9.7,9.2,13,17,15.2,4.4,7.3,6.0,3,3,3,1,2,1,11.56,2
28,9,2010,4,5999,950,45,1,2,6.7,12.1,9.4,13,21,15.7,6.3,8.9,6.3,3,3,3,1,1,1,11.53,2
29,9,2010,4,5999,950,54,1,3,5.8,14.3,10.1,11,21,16.1,5.2,6.7,6.0,3,3,3,1,1,1,11.50,12
30,9,2010,4,5999,950,54,1,2,10.6,15.1,12.9,13,31,17.7,2.4,15.9,4.8,3,3,3,1,1,1,11.47,4
1,10,2010,4,5999,950,,2,3,9.2,11.5,10.4,16,19,16.7,6.8,7.5,6.3,3,3,3,1,2,1,11.44,0
2,10,2010,4,5999,950,,2,3,8.8,17.7,13.3,16,21,18.2,7.2,3.3,4.9,3,3,3,1,2,1,11.41,22
3,10,2010,4,5999,950,44,1,3,9.4,15.6,12.5,15,21,18.6,5.6,5.4,6.1,3,3,3,1,2,1,11.38,0
4,10,2010,4,5999,950,45,1,2,12,14.7,13.4,16,21,18.1,4.0,6.3,4.7,3,3,3,1,2,1,11.35,16
5,10,2010,4,5999,950,54,1,1,11.2,14.8,13,16,19,17.3,4.8,4.2,4.3,3,3,3,1,1,1,11.32,22
6,10,2010,4,5999,950,,2,1,11.6,17.1,14.4,17,32,21.0,5.4,14.9,6.6,3,3,3,1,1,1,11.29,10
7,10,2010,4,5999,950,54,1,2,11.2,17.5,14.4,17,21,19.4,5.8,3.5,5.0,3,3,3,1,1,1,11.26,22
8,10,2010,4,5999,950,45,1,2,7.3,13.7,10.5,12,19,16.5,4.7,5.3,6.0,3,3,3,1,1,1,11.23,6
9,10,2010,4,5999,950,45,1,3,5.4,12.3,8.9,14,20,15.8,8.6,7.7,6.9,3,3,3,1,2,1,11.20,0
10,10,2010,4,5999,950,45,1,2,4.6,11.9,8.3,11,17,13.8,6.4,5.1,5.5,3,3,3,1,1,1,11.17,14
11,10,2010,4,5999,950,45,1,2,6.4,9.8,8.1,12,16,14.3,5.6,6.2,6.2,3,3,3,1,1,1,11.14,14
12,10,2010,4,5999,950,45,1,2,5.9,12,9,12,15,13.5,6.1,3.0,4.5,3,3,3,1,2,1,11.12,6
13,10,2010,4,5999,950,45,1,2,7.4,8.3,7.9,12,15,13.6,4.6,6.7,5.7,3,3,3,1,1,1,11.08,18
14,10,2010,4,5999,950,45,1,2,7.1,10.9,9,11,17,15.0,3.9,6.1,6.0,3,3,3,1,1,1,11.05,6
15,10,2010,4,5999,950,45,1,2,6.9,11.8,9.4,12,18,15.5,5.1,6.2,6.1,3,3,3,1,1,1,11.03,12
16,10,2010,4,5999,950,45,1,2,5.7,12.2,9,13,19,16.0,7.3,6.8,7.0,3,3,3,1,2,1,11.00,4
17,10,2010,4,5999,950,45,1,2,4.4,7.8,6.1,9,15,12.2,4.6,7.2,6.1,3,3,3,1,1,1,10.56,16
18,10,2010,4,5999,950,45,1,2,4,5.8,4.9,11,14,12.0,7.0,8.2,7.1,3,3,3,1,1,1,10.54,10
19,10,2010,4,5999,950,45,1,2,5.1,12.3,8.7,11,17,13.9,5.9,4.7,5.2,3,3,3,1,1,1,10.51,6
20,10,2010,4,5999,950,45,1,2,6.9,13.1,10,11,20,15.0,4.1,6.9,5.0,3,3,3,1,2,1,10.48,6
21,10,2010,4,5999,950,45,1,3,6.1,13.4,9.8,11,24,15.5,4.9,10.6,5.7,3,3,3,1,1,1,10.45,20
22,10,2010,4,5999,950,,2,2,5.9,14.1,10,10,25,15.7,4.1,10.9,5.7,3,3,3,1,2,1,10.42,4
23,10,2010,4,5999,950,45,1,2,8.3,10.1,9.2,14,17,15.5,5.7,6.9,6.3,3,3,3,1,1,1,10.40,6
